DIA,SITIO
JUEVES,CASAS DE HABITACION
JUEVES,VIAS PUBLICAS
JUEVES,CARRETERA
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,INTERIOR VEHICULO SERVICIO PUBLICO
JUEVES,LOCAL COMERCIAL
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,ESTACION TRANSMILENIO PROFAMILIA
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,OFICINAS
JUEVES,VIAS PUBLICAS
JUEVES,ESTACION TRANSMILENIO NARINHO
JUEVES,TRANSPORTE PUBLICO
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,ESTACION TRANSMILENIO PORTAL AMERICAS
JUEVES,VIAS PUBLICAS
JUEVES,CASAS DE HABITACION
JUEVES,VIAS PUBLICAS
JUEVES,"BARES, CANTINAS Y SIMILARES"
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,OFICINAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,PLAYA
JUEVES,VIAS PUBLICAS
JUEVES,PLAYA
JUEVES,LOCAL COMERCIAL
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,PARQUES
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,LOCAL COMERCIAL
JUEVES,CASAS DE HABITACION
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,FRENTE A RESIDENCIAS - VIA PUBLICA
JUEVES,VIAS PUBLICAS
JUEVES,APARTAMENTO
JUEVES,SOBRE ANDEN - VIA PUBLICA
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,PARQUES
JUEVES,PARQUES
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,DISCOTECAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,CENTRO COMERCIAL
JUEVES,VIAS PUBLICAS
JUEVES,PARQUES
JUEVES,PARQUES
JUEVES,VIAS PUBLICAS
JUEVES,DENTRO DE LA VIVIENDA
JUEVES,RESTAURANTES
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,CASAS DE HABITACION
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,TIENDA
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,INTERIOR VEHICULO PARTICULAR
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,CONSTRUCCION
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,LOCAL COMERCIAL
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,LOCAL COMERCIAL
JUEVES,DENTRO DE LA VIVIENDA
JUEVES,VIAS PUBLICAS
JUEVES,PANADERIAS
JUEVES,LOCAL COMERCIAL
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,VIAS PUBLICAS
JUEVES,CARRETERA
JUEVES,VIAS PUBLICAS
JUEVES,OFICINAS
VIERNES,VIAS PUBLICAS
VIERNES,CASAS DE HABITACION
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,ESTACION DEL METRO
VIERNES,SEMAFORO
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,ESTACION DEL METRO
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,BUS MEGABUS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,CASAS DE HABITACION
VIERNES,CASAS DE HABITACION
VIERNES,CASAS DE HABITACION
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,PARQUEADERO
VIERNES,VIAS PUBLICAS
VIERNES,HOSPITALES
VIERNES,VIAS PUBLICAS
VIERNES,INTERIOR VEHICULO PARTICULAR
VIERNES,VIAS PUBLICAS
VIERNES,FONDAS
VIERNES,INTERIOR VEHICULO SERVICIO PUBLICO
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,CASAS DE HABITACION
VIERNES,CASAS DE HABITACION
VIERNES,VIAS PUBLICAS
VIERNES,PARQUES
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,SOBRE ANDEN - VIA PUBLICA
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VEHICULO
VIERNES,FRENTE A EDIFICIO - VIA PUBLICA
VIERNES,TRANSPORTE PUBLICO
VIERNES,VIAS PUBLICAS
VIERNES,CENTRO COMERCIAL
VIERNES,ESTACION TRANSMILENIO MARLY
VIERNES,VIAS PUBLICAS
VIERNES,ESTACION TRANSMILENIO TV. 86
VIERNES,INTERIOR VEHICULO SITP
VIERNES,VIAS PUBLICAS
VIERNES,CANCHA DE FUTBOL
VIERNES,ESTACION TRANSMILENIO QUIROGA
VIERNES,VIAS PUBLICAS
VIERNES,INTERIOR VEHICULO SITP
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,ESTACION TRANSMILENIO PORTAL DEL SUR
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,ALIMENTADOR BUS TRANSMILENIO
VIERNES,PELUQUERIA Y SIMILARES
VIERNES,FRENTE A RESIDENCIAS - VIA PUBLICA
VIERNES,VIAS PUBLICAS
VIERNES,TERMINAL DE TRANSPORTES
VIERNES,VIAS PUBLICAS
VIERNES,LOCAL COMERCIAL
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,"HOTELES, RESIDENCIAS, Y SIMILARES."
VIERNES,RIOS
VIERNES,VIAS PUBLICAS
VIERNES,RIOS
VIERNES,VIAS PUBLICAS
VIERNES,CASAS DE HABITACION
VIERNES,"BARES, CANTINAS Y SIMILARES"
VIERNES,VIAS PUBLICAS
VIERNES,ALMACENES
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,FRENTE CLINICA U HOSPITAL - VIA PUBLICA
VIERNES,FRENTE CONJUNTO - VIA PUBLICA
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,FRENTE A COLEGIO - VIA PUBLICA
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,CONJUNTO RESIDENCIAL
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,PARQUES
VIERNES,VIAS PUBLICAS
VIERNES,INTERIOR VEHICULO SERVICIO PUBLICO
VIERNES,VIAS PUBLICAS
VIERNES,LOCAL COMERCIAL
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,APARTAMENTO
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,SOBRE ANDEN - VIA PUBLICA
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,IGLESIA
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,CASAS DE HABITACION
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,PANADERIAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,FRENTE A RESIDENCIAS - VIA PUBLICA
VIERNES,VIAS PUBLICAS
VIERNES,CASAS DE HABITACION
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,FINCAS Y SIMILARES
VIERNES,FINCAS Y SIMILARES
VIERNES,VIAS PUBLICAS
VIERNES,CASAS DE HABITACION
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,RESTAURANTES
VIERNES,BUS MASIVO INTEGRAL DE OCCIDENTE M.I.O.
VIERNES,INSTALACIONES DE LA POLICIA
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
VIERNES,VIAS PUBLICAS
SABADO,PLAYA
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,"BARES, CANTINAS Y SIMILARES"
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,SEMAFORO
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,INTERIOR VEHICULO SERVICIO PUBLICO
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,CASAS DE HABITACION
SABADO,VIAS PUBLICAS
SABADO,DENTRO DE LA VIVIENDA
SABADO,VEHICULO
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,RESTAURANTES
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,PARQUEADERO
SABADO,"BARES, CANTINAS Y SIMILARES"
SABADO,INTERIOR VEHICULO PARTICULAR
SABADO,SUPERMERCADOS
SABADO,VIAS PUBLICAS
SABADO,DISCOTECAS
SABADO,FRENTE A DISCOTECAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,RIOS
SABADO,TIENDA
SABADO,VIAS PUBLICAS
SABADO,CASAS DE HABITACION
SABADO,CARRETERA
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,PARQUES
SABADO,VIAS PUBLICAS
SABADO,"HOTELES, RESIDENCIAS, Y SIMILARES."
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,CASAS DE HABITACION
SABADO,VIAS PUBLICAS
SABADO,TRANSPORTE PUBLICO
SABADO,ESTACION TRANSMILENIO CALLE 63
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,TRANSPORTE PUBLICO
SABADO,VIAS PUBLICAS
SABADO,CASAS DE HABITACION
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,CARRETERA
SABADO,TRAMO DE VIA
SABADO,VIAS PUBLICAS
SABADO,CASAS DE HABITACION
SABADO,CASAS DE HABITACION
SABADO,INTERIOR VEHICULO PARTICULAR
SABADO,VIAS PUBLICAS
SABADO,LOCAL COMERCIAL
SABADO,RESTAURANTES
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,RIOS
SABADO,VIAS PUBLICAS
SABADO,RIOS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,PARADERO DE BUSES
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,CASAS DE HABITACION
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,CASAS DE HABITACION
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,PARQUES
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,CASAS DE HABITACION
SABADO,SOBRE ANDEN - VIA PUBLICA
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,INTERIOR VEHICULO SERVICIO PUBLICO
SABADO,LOCAL COMERCIAL
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,CENTRO COMERCIAL
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,CASAS DE HABITACION
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,CARRETERA
SABADO,VIAS PUBLICAS
SABADO,INSTALACIONES DE LA POLICIA
SABADO,VIAS PUBLICAS
SABADO,FRENTE A RESIDENCIAS - VIA PUBLICA
SABADO,FRENTE A RESIDENCIAS - VIA PUBLICA
SABADO,FRENTE A RESIDENCIAS - VIA PUBLICA
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,CASAS DE HABITACION
SABADO,SEMAFORO
SABADO,SEMAFORO
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,DISCOTECAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
SABADO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,"HOTELES, RESIDENCIAS, Y SIMILARES."
DOMINGO,LOCAL COMERCIAL
DOMINGO,VIAS PUBLICAS
DOMINGO,"BARES, CANTINAS Y SIMILARES"
DOMINGO,RESTAURANTES
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,PARQUES
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,CASAS DE HABITACION
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,INTERIOR VEHICULO PARTICULAR
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,PLAYA
DOMINGO,VIAS PUBLICAS
DOMINGO,INTERIOR VEHICULO PARTICULAR
DOMINGO,VIAS PUBLICAS
DOMINGO,SUPERMERCADOS
DOMINGO,TERMINAL DE TRANSPORTES
DOMINGO,VIAS PUBLICAS
DOMINGO,PEAJE
DOMINGO,VIAS PUBLICAS
DOMINGO,DISCOTECAS
DOMINGO,VIAS PUBLICAS
DOMINGO,ESTADIO
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,PLAZAS DE MERCADO
DOMINGO,"BARES, CANTINAS Y SIMILARES"
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,DISCOTECAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,CASAS DE HABITACION
DOMINGO,VIAS PUBLICAS
DOMINGO,CASAS DE HABITACION
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,LOCAL COMERCIAL
DOMINGO,VIAS PUBLICAS
DOMINGO,BUS TRANSMILENIO
DOMINGO,VIAS PUBLICAS
DOMINGO,PARQUEADERO
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,CASAS DE HABITACION
DOMINGO,VIAS PUBLICAS
DOMINGO,CICLO RUTA
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,FRENTE A ALMACEN - VIA PUBLICA
DOMINGO,LOCAL COMERCIAL
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,PARQUES
DOMINGO,PARQUES
DOMINGO,INSTALACIONES DEL EJERCITO
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,PARQUES
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,INTERIOR VEHICULO SERVICIO PUBLICO
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,FINCAS Y SIMILARES
DOMINGO,CARRETERA
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,CASAS DE HABITACION
DOMINGO,CASAS DE HABITACION
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,VIAS PUBLICAS
DOMINGO,CARRETERA
LUNES,APARTAMENTO
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,CARRETERA
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,CASAS DE HABITACION
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,ALMACENES
LUNES,VIAS PUBLICAS
LUNES,AEROPUERTO
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,PELUQUERIA Y SIMILARES
LUNES,CASAS DE HABITACION
LUNES,VIAS PUBLICAS
LUNES,RESTAURANTES
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,TIENDA
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,CASAS DE HABITACION
LUNES,VIAS PUBLICAS
LUNES,RESTAURANTES
LUNES,FINCAS Y SIMILARES
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,CASAS DE HABITACION
LUNES,CASAS DE HABITACION
LUNES,CASAS DE HABITACION
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,CARRETERA
LUNES,VIAS PUBLICAS
LUNES,CARRETERA
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,CASAS DE HABITACION
LUNES,VIAS PUBLICAS
LUNES,FINCAS Y SIMILARES
LUNES,CASAS DE HABITACION
LUNES,TIENDA
LUNES,TIENDA
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,INTERIOR VEHICULO SERVICIO PUBLICO
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,ESTACION TRANSMILENIO MARLY
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,CLINICAS Y SIMILARES
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,FRENTE A RESIDENCIAS - VIA PUBLICA
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,VIAS PUBLICAS
LUNES,INTERIOR VEHICULO PARTICULAR
LUNES,RESTAURANTES
LUNES,LOCAL COMERCIAL
