FECHA,BARRIO
ENERO,BASE AEREA E7
ENERO,MARIANO RAMOS E16
ENERO,EL CEDRO E19
ENERO,PUERTO MALLARINO E7
ENERO,PRADOS DEL NORTE E2
ENERO,COLSEGUROS ANDES E10
ENERO,VIA CALI CANDELARIA (23-S-6-1)
ENERO,EL CARMELO
ENERO,BOLIVAR E25
ENERO,JOSE MARIA HERNANDEZ
ENERO,SAN GERMAN
ENERO,ZONA INDUSTRIAL #1
ENERO,CAROLINA
ENERO,LAS PLAYAS C-16
ENERO,GUAYAQUIL C-10
ENERO,JESUS NAZARENO C-10
ENERO,CASTILLA C-5
ENERO,CASTILLA C-5
ENERO,SANTA FE C-15
ENERO,ESTADIO C-11
ENERO,LA MOTA C-16
ENERO,PRADO C-10
ENERO,MANILA C-14
ENERO,UINIVERSIDAD DE ANTIOQUIA  C-4
ENERO,FLORENCIA C-5
ENERO,LAS PALMAS C-10
ENERO,LAS INDEPENDENCIAS C-13
ENERO,EL POBLADO C-14
ENERO,ESTACION VILLA C-10
ENERO,BARRIO COLOMBIA C-14
ENERO,EL CHAGUALO C-10
ENERO,LA FLORESTA C-12
ENERO,KENNEDY C-6
ENERO,ESTACION VILLA C-10
ENERO,SANTA ANA
ENERO,LA PRADERA
ENERO,GRANADILLO
ENERO,SANTO DOMINGO DE GUZMAN
ENERO,VILLA SANTOS
ENERO,EL SANTUARIO
ENERO,VILLA SANTOS
ENERO,EL RIO
ENERO,GETSEMANI
ENERO,EL PROGRESO
ENERO,EL PROGRESO
ENERO,EL PROGRESO
ENERO,PLAZA PRINCIPAL LOS LIBERTADORES
ENERO,BARRIO CENTRO
ENERO,BARRIO EL TOPO
ENERO,CENTRO
ENERO,CENTRO
ENERO,GUAYACANES
ENERO,BARRIO CHIPRE
ENERO,CENTRO
ENERO,SECTOR COLEGIO INEM
ENERO,FUNDADORES
ENERO,CENTRO
ENERO,NUEVA GRANADA
ENERO,CENTRO
ENERO,SECTOR PARQUE SAN SEBASTIAN
ENERO,ALTOS DE MOLINO
ENERO,EL VISO
ENERO,CENTRO
ENERO,CENTRO
ENERO,PONTEVEDRA
ENERO,CIUDADELA 450 ANHOS
ENERO,LAS MARGARITAS
ENERO,MINUTO DE DIOS
ENERO,ALTO KENNEDY
ENERO,LA FLORESTA
ENERO,LA FLORIDA E-10
ENERO,BACHUE E-10
ENERO,LAS AGUAS E-17
ENERO,ROSALES E-2
ENERO,SAN VICTORINO E-14
ENERO,LAS NIEVES E-3
ENERO,RINCON VILLA MAYOR E-6
ENERO,MARLY E-2
ENERO,RINCON DE LOS ANGELES  E-8
ENERO,EL TINTAL E-9
ENERO,MONTEVIDEO E-9
ENERO,OLAYA E-18
ENERO,URB. CATALINA E-8
ENERO,GUSTAVO RESTREPO E-18
ENERO,AURES II E-11
ENERO,BOSQUE POPULAR E-10
ENERO,CIUDAD KENNEDY OCC E-8
ENERO,LOS PERIODISTAS E-8
ENERO,LA INDEPENDENCIA E-7
ENERO,SAN CRISTOBAL E-4
ENERO,OLARTE E-7
ENERO,LA SOLEDAD E-13
ENERO,EL NEVADO E-5
ENERO,GALERIAS E-13
ENERO,LA PERLA E-5
ENERO,RICAURTE E-14
ENERO,SIDAUTO E-10
ENERO,CARVAJAL E-8
ENERO,URB. LA CHUCUA E-8
ENERO,SANTANDER
ENERO,EL PROGRESO
ENERO,EL RETIRO
ENERO,CENTRO
ENERO,SUR ORIENTALES
ENERO,ACACIAS ETAPA II
ENERO,VILLA CAROLINA
ENERO,RODADERO SUR
ENERO,13 DE JUNIO
ENERO,TENERIA
ENERO,SAN FRANCISCO
ENERO,LAS VEGAS
ENERO,BULEVAR LA 19
ENERO,CENTRO HISTORICO
ENERO,EL MANACACIAS
ENERO,VILLA JULIA
ENERO,VEREDA VANGUARDIA
ENERO,VILLA JULIA
ENERO,OLIMPICO
ENERO,7 DE AGOSTO
ENERO,SAN BENITO
ENERO,EL BUQUE
ENERO,ARIGUANI
ENERO,VILLA MARIA
ENERO,AVENIDA PANAMERICANA
ENERO,BALCONES DE LA FRONTERA
ENERO,CHAMBU
ENERO,LOS CHILCOS
ENERO,AVENIDA PANAMERICANA
ENERO,LA RIVERA
ENERO,SAN IGNACIO
ENERO,CHAPAL
ENERO,PLAZA DEL CARNAVAL
ENERO,ESTADIO LIBERTAD
ENERO,AV. ESTUDIANTES
ENERO,CENTRO
ENERO,ESTADIO LIBERTAD
ENERO,ESTADIO LIBERTAD
ENERO,ESTADIO LIBERTAD
ENERO,AV. CHAMPAGNAT
ENERO,CENTRO
ENERO,CENTRO
ENERO,SANTA MONICA
ENERO,ESTADIO LIBERTAD
ENERO,SAN JUAN BOSCO
ENERO,ESTADIO LIBERTAD
ENERO,ESTADIO LIBERTAD
ENERO,CENTRO
ENERO,NIZA II
ENERO,ESTADIO LIBERTAD
ENERO,JULIAN BUCHELI
ENERO,JULIAN BUCHELI
ENERO,ESTADIO LIBERTAD
ENERO,BACHUE
ENERO,SIMON BOLIVAR
ENERO,BARRIO PRADOS DEL NORTE
ENERO,BARRIO CERRO PICO
ENERO,BARRIO LATINO
ENERO,BARRIO CENTRO
ENERO,BARRIO VIDELSO
ENERO,EL CENTRO
ENERO,BOSQUES DE PALERMO
ENERO,ECOMAR
ENERO,BOMBAY
ENERO,LOS LAGOS
ENERO,SECTOR PARQUE LA LIBERTAD
ENERO,SECTOR PLAZA DE BOLIVAR
ENERO,SECTOR GALERIA CENTRAL
ENERO,SECTOR ZONA ROSA
ENERO,B. CENTRO
ENERO,B. CENTRO
ENERO,EL CENTRO
ENERO,EL TRAPICHE
ENERO,EL CENTRO
ENERO,GALAN GOMEZ
ENERO,CABECERA DEL LLANO
ENERO,SAN GERARDO
ENERO,VILLAS DE SAN IGNACIO
ENERO,CALDAS
ENERO,ALTAMIRA
ENERO,LOS CAMBULOS
ENERO,POBLADO
ENERO,PALTO ALTO
ENERO,LAS DELICIAS
ENERO,BOSTON
ENERO,PLAZA MAJAGUAL
ENERO,PLAZA MAJAGUAL
ENERO,LIBERTADOR
ENERO,VRDA. AMAYARCO
ENERO,VRDA. AMAYARCO
ENERO,BALCANES
ENERO,QUINTAS
ENERO,MIRAMAR
ENERO,20 DE JULIO
ENERO,VRDA. EL PINAL
ENERO,VRDA MALACHI
ENERO,VIA BUENAVENTURA - BUGA
ENERO,CENTRO
ENERO,EL CARMEN
ENERO,ANTONIO NARINHO E16
ENERO,SAN CARLOS E11
ENERO,EL TRONCAL E8
ENERO,LILI E17
ENERO,VILLA DEL SUR E11
ENERO,PAMPA LINDA E19
ENERO,VALLE GRANDE E21
ENERO,LOS ALCAZARES E6
ENERO,EL LIDO E19
ENERO,LILI E17
ENERO,LILI E17
ENERO,JOSE MARIA CABAL
ENERO,SEMBRADOR
ENERO,OLIMPICO
ENERO,DEPORTIVO
ENERO,NAVARRA
ENERO,CIUDAD NIQUIA
ENERO,LA ARBOLEDA
ENERO,MESA
ENERO,ZONA CENTRO
ENERO,PILSEN
ENERO,CENTRO
ENERO,LA BOMBA
ENERO,LAS VIOLETAS C-16
ENERO,LAS ACACIAS C-11
ENERO,CONQUISTADORES C-11
ENERO,ASTORGA C-14
ENERO,GUAYABAL C-15
ENERO,ESTACION VILLA C-10
ENERO,LA CANDELARIA C-10
ENERO,EL RODEO C-15
ENERO,BELEN C-16
ENERO,CRISTO REY C-15
ENERO,LA CANDELARIA C-10
ENERO,ASTORGA C-14
ENERO,LA CAMELIA
ENERO,CIUDADELA 20 DE JULIO
ENERO,LOS ANGELES
ENERO,EL BOSQUE
ENERO,MIRAMAR
ENERO,SOLEDAD 2000
ENERO,LAS GAVIOTAS
ENERO,LOS CUSULES
ENERO,EL CABRERO
ENERO,EL LAGUITO
ENERO,BOCAGRANDE
ENERO,BARRIO CENTRO
ENERO,BARRIO CENTRO
ENERO,PARQUE PRINCIPAL
ENERO,CENTRO
ENERO,BARRIO LAS PENHITAS
ENERO,LA PRADERA
ENERO,LA FELISA
ENERO,CENTENARIO
ENERO,LOS ALCAZARES
ENERO,CENTRO
ENERO,CENTRO
ENERO,PLAZA DE TOROS
ENERO,LA ESTRELLA
ENERO,CENTRO
ENERO,CENTRO
ENERO,CENTRO
ENERO,CENTRO
ENERO,CENTRO
ENERO,EL CARMELO
ENERO,HISPANIA
ENERO,LA CANDELARIA
ENERO,SECTOR PARQUE SAN SEBASTIAN
ENERO,SECTOR PARQUE SAN SEBASTIAN
ENERO,CENTRO
ENERO,CENTRO
ENERO,VIA A FLORENCIA
ENERO,20 DE JULIO
ENERO,PROGRESO III
ENERO,NUEVO HABITAD
ENERO,VDA TUNIA
ENERO,SANTA CLARA
ENERO,LA ALDEA
ENERO,CENTRO
ENERO,MORALES DUQUE
ENERO,CENTRO
ENERO,INV. LA PRADERA
ENERO,EL PARAISO
ENERO,DON CARMELO
ENERO,LOS ROSALES
ENERO,AMERICAS
ENERO,LA ESPERANZA
ENERO,CHUCHURUBI
ENERO,EL CENTRO
ENERO,COSTA DE ORO
ENERO,MUZU E-6
ENERO,VISION DE COLOMBIA E-8
ENERO,CHAPINERO CENTRAL E-2
ENERO,SAN DIEGO BOSA E-7
ENERO,LA ESPERANZA E-12
ENERO,LA ESTANCIA E-19
ENERO,BELLAVISTA E-8
ENERO,SALAZAR GOMEZ E-16
ENERO,LOS DOS PUENTES
ENERO,CARVAJAL E-8
ENERO,EL RETIRO E-2
ENERO,BOSA CARBONEL II E-7
ENERO,URB. MADELENA I Y II SECTOR E-19
ENERO,LOS NARANJOS E-7
ENERO,MODELO E-12
ENERO,LA PLAYA E-19
ENERO,VER.GUACIMAL
ENERO,TRAMO DE VIA ALBANIA - CUESTESITAS
ENERO,OVIDIO MEJIA
ENERO,JOSE D BOSCAN
ENERO,JOSE D BOSCAN
ENERO,ACACIAS ETAPA II
ENERO,LAS GRANJAS
ENERO,SAN JORGE
ENERO,LAS BRISAS
ENERO,PORVENIR
ENERO,PORVENIR
ENERO,RODADERO TRADICIONAL
ENERO,PLAYA SALGUERO
ENERO,PLAYA SALGUERO
ENERO,RODADERO TRADICIONAL
ENERO,SANTA CRUZ
ENERO,CENTRO
ENERO,TAGANGA
ENERO,EL MANACACIAS
ENERO,MANACACIAS
ENERO,CENTRO
ENERO,PORFIA
ENERO,CENTAURO
ENERO,MARACOS
ENERO,CAUDAL NORTE
ENERO,PIAMONTE
ENERO,COVISAN
ENERO,VEREDA VANGUARDIA
ENERO,VEREDA VANGUARDIA
ENERO,LA ESPERANZA
ENERO,EL DARIEN
ENERO,RUMICHACA
ENERO,CENTRO
ENERO,PALERMO
ENERO,JERUSALEN
ENERO,LA MINGA
ENERO,LA MINGA
ENERO,MIJITAYO ALTO
ENERO,AV. LAS AMERICAS
ENERO,BOMBONA
ENERO,PUENTE DEL PROGRESO
ENERO,NUEVO
ENERO,SIMON BOLIVAR
ENERO,SAN FRANCISCO
ENERO,BARRIO PARAMO
ENERO,BARRIO ALTO PAMPLONITA
ENERO,BARRIO BRUSELAS
ENERO,"QUINDOS I, II Y III"
ENERO,LA PATRIA
ENERO,LOS LIBERTADORES
ENERO,VDA. EL CHOCHO
ENERO,TERMINAL DE TRANSPORTES
ENERO,SECTOR PARQUE EL LAGO
ENERO,B. CENTRO
ENERO,CENTRO 2
ENERO,B. CENTRO
ENERO,EL CENTRO
ENERO,EL TRAPICHE
ENERO,JORGE ELIECER GAITAN
ENERO,COLOMBIA
ENERO,SAN ALONSO
ENERO,EL PORVENIR
ENERO,CIUDADELA REAL DE MINAS
ENERO,CABECERA DEL LLANO
ENERO,PABLO VI
ENERO,SAN FRANCISCO
ENERO,CENTRO
ENERO,EL PRADO
ENERO,CANHAVERAL
ENERO,LAGOS I
ENERO,EL PALENQUE
ENERO,LA POPA
ENERO,JUNIN
ENERO,CGTO RINCON DEL MAR
ENERO,CALLE NUEVA
ENERO,PUERTA ROJA
ENERO,MAJAGUAL
ENERO,ALTOS DE LA SABANA
ENERO,AV. LUIS CARLOS GALAN
ENERO,RURAL LA SIERRA VIA TOLU
ENERO,RURAL LA SIERRA VIA TOLU
ENERO,SAN RAFAEL
ENERO,CENTRO
ENERO,CENTRO
ENERO,CENTRO
ENERO,COQUETA
ENERO,JORDAN ARKCENTRO
ENERO,LOS PARRALES
ENERO,ALTO DE LA VIRGEN
ENERO,CENTRO
ENERO,MUELLE TURISTICO
ENERO,NUEVA BUENAVENTURA
ENERO,EL CARMEN
ENERO,VEREDA CASCAJAL E22
ENERO,CALDAS E18
ENERO,EL LIDO E19
ENERO,MANUELA BELTRAN E14
ENERO,CIUDADELA DEL RIO E21
ENERO,CIUDADELA DEL RIO E21
ENERO,JOSE M. MARROQUIN II E14
ENERO,VALLE GRANDE E21
ENERO,VALLE GRANDE E21
ENERO,CHAMPAGNAT E19
ENERO,JUANAMBU E2
ENERO,NAPOLES E18
ENERO,FENALCO KENNEDY E12
ENERO,BRETANHA E9
ENERO,CENTRO
ENERO,CENTRO
ENERO,CGTO. EL VINCULO
ENERO,CENTRO
ENERO,CENTRAL
ENERO,SANTA RITA
ENERO,RECTA CALI - PALMIRA
ENERO,NUEVO FATIMA
ENERO,BELALCAZAR E25
ENERO,MANZANAREZ
ENERO,PRADO
ENERO,CENTRO
ENERO,LA ARBOLEDA
ENERO,ZONA CENTRO
ENERO,JARDINES
ENERO,MESA
ENERO,SIMON BOLIVAR
ENERO,CENTRO
ENERO,CENTRO
ENERO,BOSTON C-10
ENERO,CASTILLA C-5
ENERO,CONQUISTADORES C-11
ENERO,ESTADIO C-11
ENERO,LA AGUACATALA C-14
ENERO,SAN MIGUEL C-8
ENERO,ROSALES C-16
ENERO,SAN JAVIER 1 C-13
ENERO,LA LOMA DE LOS BERNAL C-16
ENERO,LA CANDELARIA C-10
ENERO,VIA SANTA ELENA  C-9
ENERO,LA CANDELARIA C-10
ENERO,CARIBE C-5
ENERO,ARANJUEZ  C-4
ENERO,EL POBLADO C-14
ENERO,LORENA C-11
ENERO,LA CANDELARIA C-10
ENERO,SIMON BOLIVAR I
ENERO,SAN ROQUE
ENERO,DANIEL LEMAITRE
ENERO,EL LAGUITO
ENERO,PIE DEL CERRO
ENERO,VEREDA SAN RAFAEL
ENERO,BARRIO VILLA JULIANA
ENERO,BARRIO CENTRO
ENERO,TERMINAL DE TRANSPORTES
ENERO,GALERIAS
ENERO,VDA LA FELISA
ENERO,CENTRO
ENERO,SECTOR EL CABLE
ENERO,SECTOR PLAZA ALFONSO LOPEZ P.
ENERO,PALOGRANDE
ENERO,CENTRO
ENERO,BARRIO VILLAPILAR
ENERO,BARRIO GALERIAS
ENERO,CENTRO
ENERO,CENTRO
ENERO,CENTRO
ENERO,SECTOR PARQUE SAN SEBASTIAN
ENERO,FUNDADORES
ENERO,CENTRO
ENERO,CENTRO
ENERO,LA CANDELARIA
ENERO,LA CANDELARIA
ENERO,LA CANDELARIA
ENERO,LA CANDELARIA
ENERO,LA CANDELARIA
ENERO,LA CANDELARIA
ENERO,BERLIN
ENERO,BOLIVAR
ENERO,CENTRO
ENERO,LA GRANJA
ENERO,SANTA ELENA
ENERO,EL ALIVIO
ENERO,CGTO BATATAS
ENERO,SAN DIEGO BOSA E-7
ENERO,SIDAUTO E-10
ENERO,VEINTE DE JULIO E-4
ENERO,VERBENAL E-1
ENERO,ARBORIZADORA BAJA E-19
ENERO,LUCERO BAJO E-19
ENERO,PATIO BONITO I E-8
ENERO,TINTALITO E-8
ENERO,LA GAITANA E-11
ENERO,URB. NUEVA ZELANDIA E-11
ENERO,SAN ANTONIO E-15
ENERO,SAN MATEO
ENERO,QUINTANARES
ENERO,CHAPINERO
ENERO,VILLA MATILDE
ENERO,PREDIOS POZOS COLORADOS
ENERO,RODADERO SUR
ENERO,SANTA MONICA
ENERO,URBANIZACION RIASCOS
ENERO,LA LUCHA
ENERO,EL TRIUNFO
ENERO,MANACACIAS
ENERO,VILLA BOLIVAR
ENERO,CENTRO
ENERO,SAN BENITO
ENERO,CENTRO
ENERO,CENTRO
ENERO,LAS VIOLETAS I
ENERO,SAN FERNANDO
ENERO,IDEMA
ENERO,VILLA RECREO
ENERO,SAN FELIPE
ENERO,BARRIO LLERAS RESTREPO
ENERO,CENTRO
ENERO,CENTRO
ENERO,LA PRADERA
ENERO,SECTOR CC. UNICENTRO CUBA
ENERO,ESTACION VILLEGAS
ENERO,SECTOR CENTRO
ENERO,EL CENTRO
ENERO,EL CENTRO
ENERO,BATALLON NUEVA GRANADA
ENERO,LA UNIVERSIDAD
ENERO,EL CARMEN IV
ENERO,BALCONES DE GALIXIA
ENERO,CENTRO
ENERO,CENTRO
ENERO,CENTRO P/TA
ENERO,SETOR CANAPRO
ENERO,6 DE ENERO
ENERO,PIEDRA PINTADA PARTE ALTA
ENERO,CENTRO
ENERO,CENTRO
ENERO,VIA CALI - BUENAVENTURA
ENERO,VIA CALI - BUENAVENTURA
ENERO,EL POBLADO I E13
ENERO,CHIPICHAPE E2
ENERO,CAMINO REAL - J BORRERO E19
ENERO,CAMINO REAL - J BORRERO E19
ENERO,SAN JOAQUIN E17
ENERO,SAN JUDAS TADEO I E10
ENERO,BELEN (23-S-2-1)
ENERO,EL PORVENIR E24
ENERO,EL LIDO (26-1)
ENERO,PANORAMA E25
ENERO,ALTOS DE NIQUIA
ENERO,NIQUIA QUITASOL
ENERO,VDA. EL PINAR
ENERO,CENTRO
ENERO,VDA. CARDALITO
ENERO,TAHAMIES
ENERO,SIMON BOLIVAR
ENERO,OBRERO
ENERO,LA CANDELARIA C-10
ENERO,VILLANUEVA C-10
ENERO,SAN JAVIER 1 C-13
ENERO,LA FRANCIA  C-2
ENERO,CARIBE C-5
ENERO,U.D. ATANASIO GIRARDOT C-11
ENERO,EL POBLADO C-14
ENERO,LA LIBERTAD C-8
ENERO,LA CANDELARIA C-10
ENERO,CARIBE
ENERO,AEROPUERTO
ENERO,LA GALLERA
ENERO,EL BOSQUE
ENERO,LA ESPERANZA
ENERO,LOS GUARATAROS
ENERO,EL ROSARIO
ENERO,BARRANQUILLITA
ENERO,LOS JOBOS
ENERO,LA MAGDALENA
ENERO,EL ANCIA
ENERO,LA BOQUILLA
ENERO,EL BIFFI
ENERO,SAN FERNANDO
ENERO,PARQUE PRINCIPAL
ENERO,JUAN GRANDE
ENERO,SOLANO
ENERO,EL PRADO
ENERO,VDA. PIRGUA
ENERO,CENTRO
ENERO,CENTRO
ENERO,VDA.LAS CAMELIAS
ENERO,CAMPO AMOR
ENERO,CENTRO
ENERO,COLSEGUROS
ENERO,CENTRO
ENERO,ABBAS TURBAY
ENERO,CENTRO
ENERO,BELEN
ENERO,VDA YARUMALES
ENERO,EL PAJONAL
ENERO,SECTOR EL PEAJE
ENERO,SAN JOAQUIN
ENERO,EL PROGRESO
ENERO,GARUPAL II
ENERO,GARUPAL II
ENERO,SANTA ANA
ENERO,KENNEDY
ENERO,VEREDA LAS MARCELITAS
ENERO,SAN PEDRO
ENERO,LAS AMERICAS
ENERO,LAS AMERICAS
ENERO,VILLA MARGARITA
ENERO,SECTOR PLAYA BLANCA
ENERO,SECTOR PLAYA BLANCA
ENERO,QUINTA CAMACHO E-2
ENERO,CIUDAD KENNEDY CENTRAL E-8
ENERO,EL VERGEL E-14
ENERO,EL TUNAL II E-6
ENERO,MARLY E-2
ENERO,SAN BLAS II E-4
ENERO,ROMA  E-8
ENERO,LA ESMERALDA E-13
ENERO,VERACRUZ E-3
ENERO,LA AZUCENA A E-7
ENERO,EL CAIRO E-15
ENERO,BARRIO LA PLAYA
ENERO,URB. NUEVA MARSELLA I SECTOR E-8
ENERO,CLARET E-18
ENERO,BALMORAL
ENERO,CHAPINERO
ENERO,CANDIDO LEGUIZAMO
ENERO,LAS CRISTALINAS
ENERO,ACACIAS ETAPA II
ENERO,ENCENILLO
ENERO,CENTRO
ENERO,GAIRA TRADICIONAL
ENERO,CENTRO HISTORICO
ENERO,20 DE JULIO
ENERO,BONANZA
ENERO,CENTRO
ENERO,VENCEDORES
ENERO,PLAYA RICA
ENERO,VEREDA LAS MERCEDES
ENERO,DONHA LUZ
ENERO,LAS CRUCES
ENERO,IDEMA
ENERO,BARRIO MARABELITO
ENERO,BUENOS AIRES
ENERO,SECTOR CAM
ENERO,EL PESCADOR
ENERO,LA PAZ CENTRO
ENERO,ROCIO BAJO
ENERO,CRUCERO DE COMBIA
ENERO,BAVARIA
ENERO,EL CENTRO
ENERO,MIRAFLORES
ENERO,MIRAFLORES
ENERO,TERRAZAS
ENERO,ANTONIA SANTOS
ENERO,DIAMANTE I
ENERO,DIAMANTE II
ENERO,LA INMACULADA
ENERO,CENTRO
ENERO,JUNIN
ENERO,SAN FRANCISCO P/TA
ENERO,URB. VILLAS DE ANDALUCIA
ENERO,EL CENTRO
ENERO,EL PORVENIR
ENERO,CGTO LAS LLANADAS
ENERO,SECTOR LA PLAYA
ENERO,ESPANHA
ENERO,SAN LUIS
ENERO,CRUZ DE MAYO
ENERO,CALLE CAUCA
ENERO,EL REPOSO
ENERO,LA CAMPINHA
ENERO,VILLA LUZ
ENERO,R-9 (URB. SAN BUENAVENTURA)
ENERO,LOS NARANJOS I E14
ENERO,JUNIN E9
ENERO,ULPIANO LLOREDA E13
ENERO,ARANJUEZ E9
ENERO,CGTO LA VORAGINE E22
ENERO,SANTA ROSA E3
ENERO,PETECUY I E6
ENERO,LAS GRANJAS E10
ENERO,PIZAMOS I E21
ENERO,EL LIDO E19
ENERO,CHIPICHAPE E2
ENERO,NAZARETH
ENERO,NIQUIA BIFAMILIAR
ENERO,EL CAMPING
ENERO,EL CAMPING
ENERO,PARAISO
ENERO,VDA. ENCERILLOS
ENERO,SANTA CRUZ
ENERO,CENTRO
ENERO,VDA. EL PORVENIR
ENERO,LA DALIA
ENERO,CRISTO REY C-15
ENERO,MANRIQUE 2  C-3
ENERO,CARLOS E. RESTREPO C-11
ENERO,LA CANDELARIA C-10
ENERO,LA CANDELARIA C-10
ENERO,LORETO  C-9
ENERO,FLORIDA NUEVA C-11
ENERO,BOSTON C-10
ENERO,GUAYAQUIL C-10
ENERO,LA CANDELARIA C-10
ENERO,SURAMERICANA C-11
ENERO,MANILA C-14
ENERO,CALLE NUEVA C-10
ENERO,LA CANDELARIA C-10
ENERO,GUAYABAL C-15
ENERO,LA CANDELARIA C-10
ENERO,VILLANUEVA C-10
ENERO,LA BALSORA
ENERO,LOS SALADOS
ENERO,PARQUE PRINCIPAL
ENERO,LOS PINOS
ENERO,LOS LIBERTADORES
ENERO,CENTRO
ENERO,SIMON BOLIVAR
ENERO,SIMON BOLIVAR
ENERO,EL PARAISO
ENERO,NUEVA GRANADA
ENERO,LAS PALMAS
ENERO,CORDIALIDAD
ENERO,LAS NIEVES
ENERO,REBOLO
ENERO,CENTRO
ENERO,EL SILENCIO
ENERO,CENTRO
ENERO,CENTRO
ENERO,BARRIO CENTRO
ENERO,CENTRO
ENERO,VILLA HERMOSA
ENERO,SECTOR EL CABLE
ENERO,CENTRO
ENERO,JUAN XXIII
ENERO,CADILLAL
ENERO,BETANIA
ENERO,EL PARAISO
ENERO,VEREDA
ENERO,CENTRO
ENERO,VILLA CASTRO
ENERO,URB. LORENZO MORALES
ENERO,CGTO DE CECILIA
ENERO,VILLA MELISA
ENERO,PETARE
ENERO,DANUBIO AZUL I Y II SECTOR E-7
ENERO,PALESTINA E-7
ENERO,QUINTA CAMACHO E-2
ENERO,GALERIAS E-13
ENERO,COFRADIA E-9
ENERO,NORMANDIA E-10
ENERO,EL RETIRO E-2
ENERO,VEINTE DE JULIO E-4
ENERO,LOS ANDES E-12
ENERO,LA SOLEDAD E-13
ENERO,TEUSAQUILLO E-13
ENERO,RESTREPO E-15
ENERO,SANTA FE E-14
ENERO,URB. SAN PATRICIO E-1
ENERO,FRANCO E-9
ENERO,NIZA NORTE E-11
ENERO,PALOQUEMAO E-14
ENERO,BONANZA E-10
ENERO,URB. PONTEVEDRA I SECTOR E-11
ENERO,URB. SANTA HELENA DE BAVIERA IV E-11
ENERO,LOS MONJES E-10
ENERO,VILLA LUZ E-10
ENERO,POLO CLUB E-12
ENERO,EL RECREO E-7
ENERO,QUINTA CAMACHO E-2
ENERO,ANTONIO GRANADO SUBA E-11
ENERO,LA VICTORIA NORTE E-11
ENERO,PARAISO
ENERO,20 DE JULIO
ENERO,COOPERATIVO
ENERO,SAN ANTONIO
ENERO,SAN ANTONIO
ENERO,CANAIMA
ENERO,VILLA ESPINOZA
ENERO,VILLA ESPINOZA
ENERO,VILLA ESPINOZA
ENERO,SEVILLANO
ENERO,SEVILLANO
ENERO,VISTA HERMOSA
ENERO,RODADERO SUR
ENERO,EL EMPORIO
ENERO,ANILLO VIAL
ENERO,LA ESCALA
ENERO,TRABAJADORES
ENERO,AVENIDA PANAMERICANA
ENERO,EL MIRADOR
ENERO,SAN ANDRES
ENERO,VILLA GUERRERO
ENERO,SANTA MONICA
ENERO,SAN IGNACIO
ENERO,CAICEDONIA
ENERO,LA ROSA
ENERO,PARQUE INFANTIL
ENERO,PANDIACO
ENERO,CENTRO
ENERO,MARIDIAZ
ENERO,BARIO LA RIVIERA
ENERO,BARRIO BLANCO
ENERO,GALAN
ENERO,LA CASTELLANA
ENERO,SECTOR PARQUE EL LAGO
ENERO,SANTA TERESITA
ENERO,SAN JOSE SUR
ENERO,SECTOR PARQUE LA LIBERTAD
ENERO,SECTOR PARQUE EL LAGO
ENERO,PINARES
ENERO,BELMONTE ALTO COM. FERROCARRIL
ENERO,SECTOR PARQUE LA LIBERTAD
ENERO,SECTOR PARQUE LA LIBERTAD
ENERO,B. OSANAN
ENERO,URIBE URIBE
ENERO,COLOMBIA
ENERO,LIBERTAD
ENERO,BUENOS AIRES
ENERO,SAN MIGUEL
ENERO,URB. PRADOS DEL MUTIS
ENERO,MODELO
ENERO,MUTIS
ENERO,URB. COLSEGUROS NORTE
ENERO,EL REPOSO
ENERO,ALTAMIRA APARTAMENTOS
ENERO,LAGOS II
ENERO,EL OASIS
ENERO,ANILLO VIAL
ENERO,VIA PUENTE NACIONAL - SAN GIL
ENERO,UBATE-PUENTE NACIONAL
ENERO,UBATE-PUENTE NACIONAL
ENERO,COMUNEROS
ENERO,CGTO CHOCHO
ENERO,CGTO CHOCHO
ENERO,CENTRO
ENERO,EL SALADO
ENERO,JORDAN VI ETAPA
ENERO,CENTENARIO
ENERO,LA FRANCIA
ENERO,COMBEIMA
ENERO,SANTA ELENA E10
ENERO,EL JARDIN E11
ENERO,PARQUE DE LA CANHA E7
ENERO,EDUARDO SANTOS E12
ENERO,CAMINO REAL - J BORRERO E19
ENERO,CHAMPAGNAT E19
ENERO,URB. TEQUENDAMA E19
ENERO,MOJICA E15
ENERO,BELALCAZAR E9
ENERO,LA HACIENDA E17
ENERO,MARROQUIN I E14
ENERO,EL REFUGIO E19
ENERO,ALFONSO B. ARAGON E14
ENERO,SAN PEDRO E3
ENERO,CIUDADELA DEL RIO E21
ENERO,SAN JOAQUIN E17
ENERO,EL GRAN LIMONAR E17
ENERO,LA CASCADA E19
ENERO,GUAYAQUIL E9
ENERO,VALLE GRANDE E21
ENERO,PORTAL DE JORDAN E24
ENERO,CGTO PAVAS E27
ENERO,CAMILO TORRES
ENERO,LA FLORIDA
ENERO,CIUDAD NIQUIA
ENERO,EL MIRADOR
ENERO,LA COLOMBIANITA
ENERO,MACHADO
ENERO,VDA. JUAN COJO
ENERO,LA UNION
ENERO,SANTA MARIA # 1
ENERO,EL HIPODROMO
ENERO,CAROLINA
ENERO,LA CIUDADELA
ENERO,LA CANDELARIA C-10
ENERO,LA CANDELARIA C-10
ENERO,SIMON BOLIVAR C-12
ENERO,LA CANDELARIA C-10
ENERO,PRADO C-10
ENERO,LOS BALSOS 1 C-14
ENERO,ROSALES C-16
